T,N,sim,beta_interactive.1,beta_interactive.2,beta_interactive.3,beta_within.1,beta_within.2,beta_within.3,sde_interactive.1,sde_interactive.2,sde_interactive.3,sde_within.1,sde_within.2,sde_within.3
100,10,5,0.9777850662191375,3.1081873589244284,4.8828681779206695,1.3934253724278847,3.454074886651323,4.990631383698911,,,,0.05345855587500292,0.05181937143499727,0.06594539297285643
100,10,6,1.1306904707500989,3.156790340106217,4.53444383151526,1.4925481376978216,3.4557121675201388,4.272584167022268,,,,0.05138017373326177,0.05116456032105375,0.06980439043469522
100,10,7,0.9722530815640412,2.9955227542272587,5.101097743211211,1.4628777571671678,3.4257775952049645,3.9837765999394836,,,,0.049665200609170554,0.051225823616130615,0.07768370331366625
100,10,8,1.0131757845875011,3.0744669799797095,4.858881358004904,1.3748974918728953,3.5068960806168556,4.334090285103676,,,,0.05348507673645406,0.05276861857707165,0.07145243578876624
100,10,9,0.8187594864156389,3.045516461064173,5.006280046731847,1.373635923527478,3.5012655642328436,4.143931312867153,,,,0.051681065928626535,0.05175275635157298,0.07536682695947618
100,20,0,1.0296361141351416,2.9131369084369205,5.013102874950621,1.4865766604084223,3.3697097437401364,4.3686599984846195,,,,0.03601092944315622,0.036778958419944406,0.049660446372533605
100,20,1,0.9484552530207939,3.0089463233725264,5.0684116550561455,1.3953584667652754,3.49480713970118,4.4870906708858955,,,,0.03774842035671238,0.03769065157071952,0.05018673281060416
100,20,2,1.0452761774426018,3.0255630561598528,4.930549597697697,1.4528837726116375,3.4505659917605733,3.8280644916066047,,,,0.03528562461663697,0.03625353711672366,0.05528643046927224
100,20,3,0.9313570087112584,2.9324695914752104,5.121328828611864,1.39306046212078,3.3616787188522705,4.13303593979902,,,,0.04001404895451053,0.03991693832228726,0.06320124999108374
100,20,4,0.9259970601458287,3.017455312256645,5.032260859869788,1.4123872924730867,3.4961260295585674,4.064170196165052,,,,0.0351173554917305,0.0356072339012768,0.05225535426050208
100,20,5,0.8667830341764347,2.9630754058981053,5.14766978334149,1.4387479583356935,3.481022816308192,4.237395723348864,,,,0.03540854574965345,0.03523628108501231,0.05029356136521697
100,20,6,0.9590024843977625,2.964030907364156,5.008304037171301,1.4344808364140824,3.432034225484588,3.5823689841474318,,,,0.03743781475923833,0.037089947149594966,0.0593355485796903
100,20,7,1.024373110858774,2.9867686094040415,4.989853321853954,1.5185532943258508,3.42343030890647,3.7069182934876475,,,,0.03733227588121731,0.036812972951264934,0.05706800478792396
100,20,8,1.0342598324442835,3.109042102353235,4.7179170198846165,1.4349257698717448,3.487350478947363,3.78869481641446,,,,0.0364615249063047,0.03579749381857239,0.05617500977173238
