T,N,sim,beta_interactive.1,beta_interactive.2,beta_within.1,beta_within.2,sde_interactive.1,sde_interactive.2,sde_within.1,sde_within.2
20,100,8,1.242556650550469,3.101479255047572,1.072803109093982,2.9786105266528162,,,0.04537982168245391,0.044932905768518626
20,100,9,1.1704180644459043,3.1879388041520613,1.00025697184213,3.0294388451903043,,,0.04481728299481453,0.046297239840448735
50,100,0,1.1542402034750836,3.18687318659061,0.9795738951936426,3.0229810131010333,,,0.02871528560488197,0.028423359472307223
50,100,1,1.1556014843633307,3.1590810479400453,1.003868934050242,2.9999252201315065,,,0.028579883312627008,0.02879097336048717
50,100,2,1.1448033455514306,3.142179152002111,1.005288509369193,2.9986742668714816,,,0.02874146626342042,0.028310124346766715
50,100,3,1.1711432218940203,3.141809167491587,1.040730636360488,2.9913147831785225,,,0.028061249083805754,0.027961510774901683
50,100,4,1.176379330353896,3.147410182528496,1.029779426083891,3.009845597836154,,,0.02870079796505232,0.02876524952800363
50,100,5,1.1584573476308293,3.1986227175741035,0.9736832938339854,3.0196589365659614,,,0.028638950826068817,0.028931802112012295
50,100,6,1.1718828268525812,3.120071194621545,1.0020071159662745,2.9691838789813065,,,0.02869854565239844,0.02840102769797425
50,100,7,1.174905344289165,3.153605363265001,0.9879904140681496,2.962804306169131,,,0.02891191531203061,0.029155283930310652
50,100,8,1.1590030461427006,3.157179300322845,1.002144005091651,3.001987347900414,,,0.029293664548280116,0.029245793187519437
50,100,9,0.9958858958671968,2.995239846388234,0.9945803086851344,3.001607479434147,,,0.02904805312198683,0.02909113029737413
100,100,0,1.1544141828931416,3.181421835481842,0.9855673664849964,3.0068711358063895,,,0.020215428073838963,0.02020759387098731
100,100,1,1.1938972118793103,3.145354566946885,1.0370439914733227,2.9888749873155036,,,0.020306550476018734,0.02004695619572913
100,100,2,1.1517249671382643,3.163550212702688,0.9946804397890963,2.998415730428943,,,0.020138389699083208,0.01992929264860341
100,100,3,1.1425417189690137,3.152350436914567,1.0011528590623877,3.0128275411866996,,,0.02007363859316875,0.020003559758365607
100,100,4,1.1540356989653233,3.178572333575339,0.986914071438096,3.0010434506741306,,,0.02020897021337611,0.02027933868253535
100,100,5,1.1620247263754635,3.163121428500858,1.001237785814824,2.999262866471472,,,0.020267208902508823,0.020208651935485225
100,100,6,1.0412647387795744,2.995565666757166,1.0295975732087101,2.9875479424551217,,,0.020096745232044154,0.02022468599303297
100,100,7,1.1893875345559834,3.1208211393202347,1.0248106708137983,2.9484471615327106,,,0.020065618609731255,0.02021674644600089
100,100,8,0.9996372664502005,2.987698619747853,0.9854946817018169,2.980525329189127,,,0.020697426124380275,0.02069057239459113
100,100,9,1.0074802868117558,2.997058931636822,1.0019846901946656,2.985760962843574,,,0.020262258635175806,0.020272656591554746
100,10,0,1.1417873840048216,3.2107961384520536,0.945196549971363,3.057661973006802,,,0.06503432782668554,0.06381506747893373
100,10,1,1.1679499500020967,3.1996544935102946,1.0721013692847754,3.083049115341726,,,0.06962936024278236,0.07276462504857148
100,10,2,1.2149783921385193,3.13558144857506,1.1404766338905246,3.069161019437194,,,0.06837651981631818,0.06707218503947913
100,10,3,1.1555343198795534,3.1894378655678466,1.019611246449862,3.0306777393984725,,,0.06450156672318048,0.06762096780296356
100,10,4,1.0272790803172427,3.279691807962621,0.8906151713591188,3.1183585044315287,,,0.06802129289094774,0.06746716968058365
100,10,5,1.127959451203374,3.1879220955499292,0.920521435581181,3.0567179878336947,,,0.06875662250545296,0.0701265307052703
100,10,6,1.0455031846481688,3.139629945360138,0.9052813909021873,3.0173776798733574,,,0.06775795562354194,0.06936142650138001
100,10,7,1.1455897368440873,3.116059726008949,1.0590136380825117,3.055934957439333,,,0.06632763575225117,0.06753961646455564
100,10,8,1.131624082246013,3.258348204462969,0.9304460478340644,2.9757514573202997,,,0.0697623915500894,0.0688255685948431
100,10,9,1.2514329998586362,3.075901962729425,1.1110589009722363,2.951280357518435,,,0.07051767236609771,0.06657565124293639
100,20,0,0.9512644107132928,2.9835800005378417,0.9541487542282033,2.986449762568228,,,0.046495353201637786,0.04779892336039408
100,20,1,1.0945678133245806,3.179731524283831,0.9957532440576982,3.0471314371335283,,,0.046321233197459975,0.04771863966922138
100,20,2,1.1465393878034078,3.1853089478859147,0.9574258100435515,2.92674753790247,,,0.04568984281011822,0.045861934648216675
100,20,3,1.1272311285689867,3.2036102198626253,0.9125728547195551,3.0189553740378976,,,0.048192549581074835,0.04696279656025782
100,20,4,1.0832069863006097,3.1621974579238703,0.9223352338719468,2.9752707145941226,,,0.04593878743452667,0.046864987720853485
100,20,5,1.1423310281869234,3.1054361170241123,1.019057667605299,2.978817979357515,,,0.04809756440631267,0.04849970333082748
100,20,6,1.150004411863648,3.1729827802295603,1.034564375874087,3.0340229577214486,,,0.046661000250865343,0.04807625863974814
100,20,7,1.1557207312398532,3.1630907497843594,1.041485281509884,3.041144979183841,,,0.046484165507652164,0.047024563168697124
100,20,8,1.1129482671898288,3.2153805676311933,0.9534169226791692,3.0577052509408156,,,0.04653815104298784,0.04696710003425226
100,20,9,1.1733212498135082,3.0921603123015693,1.0084835188110737,2.9312018991624282,,,0.046554479327195364,0.04589032897990396
100,50,0,1.164092345957357,3.1669263170979463,1.0228506141416391,3.001743521551008,,,0.028839021590933437,0.029173234306070554
100,50,1,1.1680442470833157,3.164391211510619,1.0134285206730507,3.003869780501353,,,0.028598066609878153,0.02882488237295922
100,50,2,1.169833844457031,3.1073518201830694,1.0431650780737352,2.98451387674106,,,0.028878762516004283,0.02912626521866146
100,50,3,1.1835095196268028,3.1530924484071363,1.030435223890161,2.995641544991499,,,0.028623622501927837,0.028013223681703052
100,50,4,1.1703170347003393,3.137536513479251,1.0050013426386295,2.9643632626125145,,,0.028935628621399426,0.028608683074065375
100,50,5,1.1928525712151412,3.1586699657160864,1.0196751906472419,2.9995864837499018,,,0.028616075853764265,0.028508107748936095
100,50,6,1.1621436042347497,3.172982995008635,1.0008724908630375,3.0206582940456306,,,0.028900752823271324,0.02864707155398075
100,50,7,1.1759328206634763,3.1565438976839744,1.0158613650674644,2.983838928014046,,,0.029110393500352674,0.029188407793369505
100,50,8,1.1347706618826976,3.1387128713113484,1.0020452072690365,2.997038422909806,,,0.028656569367665016,0.029193578915582934
100,50,9,1.1422889962453482,3.153796609580702,1.0237913777102576,3.011336851277021,,,0.02926809526017405,0.02855029331811533
