T,N,sim,beta_interactive.1,beta_interactive.2,beta_interactive.3,beta_within.1,beta_within.2,beta_within.3,sde_interactive.1,sde_interactive.2,sde_interactive.3,sde_within.1,sde_within.2,sde_within.3
100,100,0,1.0047999730241495,2.971368356471138,5.026994373308926,1.4151388522584496,3.3937759351974677,4.170037280105302,,,,0.016311613812594834,0.0162776823586005,0.025071547486188447
100,100,1,0.9821051540693612,2.9800385040184736,5.044358277279894,1.369212395269029,3.3737040409732177,4.426865644405686,,,,0.016712739842194953,0.01667973709170122,0.023931049106666918
100,100,2,1.0256273400694904,3.0214649921182803,4.96597025941773,1.4100433690391745,3.4134590523282915,4.2201565108237435,,,,0.015930460551620514,0.01605427059156855,0.02384178604835911
100,100,3,1.0008192318387734,3.0084401040125126,4.97862485313725,1.409187488452368,3.414851538330667,4.238441093562039,,,,0.016579156653368354,0.01661710591388807,0.02431563642259538
100,100,4,0.9749168120499518,2.970665679782328,5.059752688842918,1.384437546220605,3.3753507120559023,4.284910174731561,,,,0.016591885335734222,0.01667990336674974,0.025021776405158604
100,100,5,0.9599199975703288,2.997237222603235,5.016601869973802,1.3688854600625542,3.402549989404556,4.248039808126237,,,,0.01666135852775901,0.016419351290047356,0.02499244775052949
100,100,6,1.015888921183068,3.009038225710494,4.97034720375574,1.406554972183027,3.4052471563007787,4.055744683269098,,,,0.016324040739338904,0.016060236322722608,0.02601532166351108
100,100,7,0.9978470061523598,3.00130937697189,4.983601815990157,1.3807209599829868,3.3939685992447775,4.162749792259962,,,,0.016651589402780515,0.01665167223690961,0.02602157725582937
100,100,8,0.9714940027189494,3.0024459190335415,5.054415804265308,1.394507043429941,3.422505062715345,4.609609117463112,,,,0.016128350467716705,0.016328668457624887,0.02219313198949343
100,100,9,0.9917535405357658,2.9716359622390294,5.037315761944502,1.39522141792285,3.3671337180019387,4.348616497946596,,,,0.016928288922190175,0.01679534838452638,0.024621204389639263
