T,N,sim,beta_interactive.1,beta_interactive.2,beta_within.1,beta_within.2,sde_interactive.1,sde_interactive.2,sde_within.1,sde_within.2
100,30,6,1.188691669849021,3.1351591572080295,1.0341920365947985,3.009593614011422,,,0.03679046830491281,0.03694165475634785
100,30,7,0.9970918776999653,2.9591196096673684,1.0057802116560473,2.950012249264466,,,0.03731602221798101,0.03789147379920554
100,30,8,1.182499783292009,3.15525203827017,1.0196952528873973,3.023810837546878,,,0.03760769618833111,0.03703778354020651
100,30,9,1.1582923312649527,3.156605398036511,1.0132894828875227,3.002092832965619,,,0.03803779250354741,0.03730448367350285
100,40,0,1.154565805707982,3.173415253835948,1.0383945398160004,3.0472260198916374,,,0.03153421187754767,0.03253533351446457
100,40,1,0.9867710998015191,3.043292896757311,0.9652714989549379,3.0273205228829125,,,0.03228612773922656,0.03200052273631978
100,40,2,0.980997462600314,3.0244178516686304,0.9563261955743313,3.002417760342765,,,0.03357643201662571,0.03390971018234248
100,40,3,0.9924306803958913,3.0326811772722664,0.9799339941553509,3.0145608284892385,,,0.03149121163942491,0.03214676134578224
100,40,4,0.9790932449717182,3.03470520103906,0.9728324363203351,3.0268443450903453,,,0.032731919617177856,0.032258012811108835
100,40,5,0.9903919413772826,3.0442055435233826,0.9683408984177498,3.0212347229680288,,,0.03223349532007754,0.031682296608849046
100,40,6,0.9909163011144102,3.0595762045805444,0.9557943240448386,3.035450479124562,,,0.03292838007748568,0.0323239006828071
100,40,7,1.1810735823836644,3.161691693396566,1.0281526623109634,3.0111496747947117,,,0.03172547452849705,0.031422168140320825
100,40,8,0.9705649508214691,3.00857765758785,0.9560376227856701,3.0028346450854113,,,0.03279821695828201,0.0325224139452168
100,40,9,1.1998792615205645,3.114637201100976,1.058360773217253,2.9831854599528502,,,0.03210670080147331,0.03264422301365799
100,50,0,1.157954556241883,3.1997839382317537,0.9946541960474278,3.041468959983349,,,0.028461103385992448,0.028788694670045484
100,50,1,1.0109710097385225,3.0013701734063503,1.0102836167377611,2.99665059472883,,,0.028495775513071416,0.028762372480640033
100,50,2,0.9920505513558027,3.003903958771481,0.97227821442434,2.9920073583599573,,,0.029091408864769457,0.028154552136339578
100,50,3,1.0341973499538923,3.0014846388208944,1.0227642822522258,2.9852728575785936,,,0.02901606321828676,0.028683258465353505
100,50,4,0.9896822032847297,2.9930411828341192,1.0004662780563223,2.9902241052171443,,,0.02820797270148375,0.02856457260452016
100,50,5,1.1451019349646714,3.169146741954542,1.0072983591502602,3.011895652561817,,,0.028480751899605684,0.02875803430154697
100,50,6,1.0338954764767152,2.9968802252037214,1.0268557744190776,2.9947951992533994,,,0.029343595019144325,0.028982242928501822
100,50,7,1.0463391074562765,3.0445858517856763,1.0090512882377567,3.010483405883033,,,0.029137445111100585,0.028918401029077185
100,50,8,0.9474790394309096,2.994256349584184,0.9449952905019499,2.9963430044625547,,,0.0284297671732039,0.02836861844865627
100,50,9,1.0423038817388814,3.019658826937402,1.0147181393016838,3.0027863305851827,,,0.02891395014516147,0.028576984774312076
100,100,0,1.1492277980083259,3.1512103399034217,1.0258662368260336,3.017946781482735,,,0.019997622078534557,0.020278609053382954
100,100,1,1.005872050235169,3.0108385114465293,1.0002417064662577,3.0034650586565177,,,0.020006328213327682,0.02034065008550987
100,100,2,1.0186691781080341,3.0382023806046696,1.006216783818459,3.0217054838914197,,,0.020086326372997423,0.01985396315399869
100,100,3,0.9951871380118931,3.0108827528342132,0.9943006555917736,3.0041965211353623,,,0.01967289874843338,0.019694540448622604
100,100,4,1.0224076050593993,3.024693442553904,1.0143588496511926,3.0134778349207387,,,0.020194701051582647,0.020029225875200556
100,100,5,1.0204917781575915,2.9672801959398214,1.0127390280999324,2.963278267054293,,,0.020198540326149025,0.01991497917290048
100,100,6,1.0270259010783533,3.0266625874324973,1.0273462830366173,3.0261393317641354,,,0.0202301664344389,0.020065063523192685
100,100,7,1.016801847197982,2.995287894745978,1.0139981569474175,2.992927306679753,,,0.02000151385817068,0.02020322527877362
100,100,8,1.010378432235445,3.0044974794154946,1.0005209607720937,2.999965733366469,,,0.01979067088818244,0.01980539762483806
100,100,9,1.0334935369395453,2.995129068869616,1.035009592854587,2.993617295089684,,,0.019974649173845952,0.02022401404789626
