T,N,mean_interactive.1,mean_interactive.2,bias_interactive.1,bias_interactive.2,sde_interactive.1,sde_interactive.2,ci_l_interactive.1,ci_l_interactive.2,ci_u_interactive.1,ci_u_interactive.2,rmse_interactive.1,rmse_interactive.2,mean_within.1,mean_within.2,bias_within.1,bias_within.2,sde_within.1,sde_within.2,ci_l_within.1,ci_l_within.2,ci_u_within.1,ci_u_within.2,rmse_within.1,rmse_within.2
10,90,1.1309187276685575,3.17581133364326,0.1309187276685575,0.05860377788108669,,,,,,,0.1309187276685575,0.17581133364326007,0.9423923420759808,2.9656953418772303,0.05760765792401923,0.011434886040923242,0.068212926978365,0.0649030744189956,0.8086974619183247,2.838487653530076,1.0760872222336368,3.0929030302243845,0.05760765792401923,0.03430465812276973
20,90,1.1626809755081524,3.148840880367466,0.16268097550815241,0.0496136267891553,,,,,,,0.16268097550815241,0.1488408803674659,1.005461675700748,3.029066811978814,0.005461675700747959,0.00968893732627126,0.0477793470023385,0.0472903514978921,0.9118158763713227,2.9363794262267056,1.0991074750301733,3.121754197730922,0.005461675700747959,0.029066811978813778
30,90,0.9877700667280962,2.9872091465260766,0.012229933271903803,0.0042636178246411305,,,,,,,0.012229933271903803,0.012790853473923391,0.9681233383356878,2.9841376387636163,0.031876661664312245,0.005287453745461246,0.0394879730346764,0.0396643734542696,0.8907283333652332,2.906396895323901,1.0455183433061424,3.0618783822033313,0.031876661664312245,0.015862361236383737
40,90,1.1057603668495195,3.1778442494183743,0.1057603668495195,0.05928141647279143,,,,,,,0.1057603668495195,0.1778442494183743,0.9451292079246786,3.0231396037665768,0.05487079207532142,0.007713201255525585,0.0343342463061884,0.0338134843408381,0.877835321728222,2.956866392266725,1.0124230941211352,3.0894128152664284,0.05487079207532142,0.023139603766576755
50,90,1.1726580065373646,3.0969890566455085,0.17265800653736463,0.03232968554850283,,,,,,,0.17265800653736463,0.0969890566455085,1.0378369170036428,2.9638435224189537,0.03783691700364278,0.012052159193682114,0.0305498801758879,0.0304578235523964,0.9779602521268883,2.904147285208781,1.0977135818803971,3.0235397596291262,0.03783691700364278,0.03615647758104634
60,90,1.01302076991049,2.965607343771694,0.01302076991049006,0.011464218742768631,,,,,,,0.01302076991049006,0.034392656228305896,1.0167583814927732,2.963094119730889,0.0167583814927732,0.012301960089703634,0.0281273629254317,0.0282511479537122,0.9616297631788399,2.907722887219701,1.0718869998067064,3.0184653522420772,0.0167583814927732,0.0369058802691109
70,90,0.9928351307877464,2.9945612259908287,0.007164869212253566,0.0018129246697237515,,,,,,,0.007164869212253566,0.005438774009171254,0.992172050297498,2.995642927037787,0.007827949702502002,0.0014523576540709608,0.0261802352052461,0.0261243700112074,0.940859732188428,2.944440102697022,1.043484368406568,3.046845751378552,0.007827949702502002,0.004357072962212882
80,90,1.1393125392011143,3.17985608874708,0.1393125392011143,0.05995202958235998,,,,,,,0.1393125392011143,0.17985608874707992,1.0005766003028609,3.022612627646585,0.0005766003028608857,0.007537542548861668,0.0239633404831441,0.0242865237357441,0.9536093160066278,2.9750119158148496,1.047543884599094,3.0702133394783204,0.0005766003028608857,0.022612627646585004
90,90,1.0159594169601007,2.98956835068546,0.015959416960100725,0.0034772164381799975,,,,,,,0.015959416960100725,0.010431649314539992,1.0038835276928515,2.989554979668077,0.003883527692851496,0.003481673443974357,0.0225315680335511,0.0222675924739265,0.9597224658318774,2.945911300396766,1.0480445895538257,3.033198658939388,0.003883527692851496,0.010445020331923072
100,90,0.9965966996128728,2.96926020290897,0.003403300387127217,0.010246599030343381,,,,,,,0.003403300387127217,0.03073979709103014,0.9957855285330502,2.969995824149739,0.004214471466949754,0.01000139195008698,0.0215293255167073,0.0208048397276637,0.9535888259088647,2.92921908757939,1.0379822311572358,3.010772560720088,0.004214471466949754,0.03000417585026094
10,100,1.062563307775413,3.179219512539881,0.06256330777541308,0.05973983751329367,,,,,,,0.06256330777541308,0.179219512539881,0.9897440533643452,3.0976790423960123,0.010255946635654767,0.032559680798670776,0.0687027087083498,0.0651446660086094,0.8550892186556333,2.969997843234247,1.124398888073057,3.2253602415577776,0.010255946635654767,0.09767904239601233
20,100,0.8963206481772374,3.044020821855028,0.10367935182276256,0.014673607285009401,,,,,,,0.10367935182276256,0.0440208218550282,0.8812530324041546,3.022285583110326,0.11874696759584535,0.007428527703441971,0.0463682063810036,0.0463590804091554,0.7903730178696673,2.931423455151985,0.972133046938642,3.1131477110686667,0.11874696759584535,0.022285583110325913
30,100,1.0359646808947218,2.966783038420701,0.03596468089472182,0.011072320526433069,,,,,,,0.03596468089472182,0.03321696157929921,1.0266640456664753,2.9592382415876024,0.02666404566647529,0.013587252804132532,0.0364642922336119,0.0366238019020652,0.9551953461668523,2.887456908882625,1.0981327451660983,3.03101957429258,0.02666404566647529,0.0407617584123976
40,100,1.1588001977364684,3.1266685995519694,0.15880019773646836,0.042222866517323134,,,,,,,0.15880019773646836,0.1266685995519694,1.0250451790631838,3.007499165891955,0.02504517906318382,0.0024997219639849946,0.0319990176703531,0.0314793582137436,0.962328256888631,2.9458007575365825,1.0877621012377368,3.0691975742473274,0.02504517906318382,0.007499165891954984
50,100,1.1995780338624442,3.1232121609087717,0.19957803386244422,0.04107072030292391,,,,,,,0.19957803386244422,0.12321216090877174,1.0628767612128942,2.989104755850643,0.0628767612128942,0.0036317480497856103,0.0298201710799383,0.0290102139845179,1.0044302998833923,2.932245781257188,1.1213232225423961,3.0459637304440985,0.0628767612128942,0.01089524414935683
60,100,1.062293535542235,2.991285462619608,0.062293535542234935,0.0029048457934640246,,,,,,,0.062293535542234935,0.008714537380392073,1.055284444435736,2.9779745320891977,0.0552844444357361,0.007341822636934096,0.0264247900959337,0.0261684945099825,1.0034928075486753,2.9266852253199978,1.107076081322797,3.0292638388583977,0.0552844444357361,0.022025467910802288
70,100,1.003461771993166,3.010935410776483,0.0034617719931659963,0.0036451369254943224,,,,,,,0.0034617719931659963,0.010935410776482968,0.9954354477477246,2.999323575859389,0.004564552252275367,0.00022547471353699203,0.0240677907594818,0.0242425831381385,0.9482634446716944,2.9518089860164194,1.0426074508237548,3.0468381657023587,0.004564552252275367,0.0006764241406109761
80,100,1.062307496238894,3.0271398907287264,0.06230749623889409,0.009046630242908785,,,,,,,0.06230749623889409,0.027139890728726357,1.0295235757026004,2.997537089146795,0.029523575702600446,0.0008209702844016084,0.022645599280527,0.0228381384346109,0.9851390167044414,2.9527751603410177,1.0739081347007595,3.0422990179525726,0.029523575702600446,0.002462910853204825
90,100,1.0379225449303746,2.975575141878103,0.03792254493037461,0.008141619373965625,,,,,,,0.03792254493037461,0.024424858121896875,1.033758683248397,2.972072399069709,0.033758683248396926,0.009309200310096966,0.0214761254269737,0.021484032567196,0.9916662508840636,2.9299644689953195,1.0758511156127302,3.0141803291440987,0.033758683248396926,0.027927600930290897
100,100,0.9744540124727336,3.005323827435319,0.025545987527266445,0.0017746091451063724,,,,,,,0.025545987527266445,0.005323827435319117,0.9700547499812938,3.0024137513238607,0.029945250018706182,0.0008045837746202267,0.0204730891428676,0.0201660801533658,0.9299282326089953,2.962888960513916,1.0101812673535924,3.0419385421338054,0.029945250018706182,0.00241375132386068
